scientific_name,datetime,description,place_guess,latitude,longitude,tag_list,common_name,url,image_url,user_login,id,species_guess,iconic_taxon_name,taxon_id,num_identification_agreements,num_identification_disagreements,observed_on_string,observed_on,time_observed_at,time_zone,positional_accuracy,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,user_id,user_name,created_at,updated_at,quality_grade,license,sound_url,oauth_application_id,captive_cultivated
Cervus canadensis nannodes,2021-11-25 14:39:59 -0800,,"California, US",39.7597270346,-123.4814428896,,Tule Elk,https://www.inaturalist.org/observations/101913652,https://inaturalist-open-data.s3.amazonaws.com/photos/170276781/medium.jpeg,newdougr,101913652,Wapiti,Mammalia,566549,1,0,2021-11-25 14:39:59,2021-11-25,2021-11-25 22:39:59 UTC,Pacific Time (US & Canada),77293,77293,,obscured,true,gps,gps,643791,,2021-11-26 00:27:35 UTC,2023-08-26 23:09:21 UTC,research,CC-BY-NC,NA,2,false
Cervus canadensis nannodes,2021-11-21 16:31:35 -0800,,"California, US",38.3805328985,-122.8764045866,,Tule Elk,https://www.inaturalist.org/observations/101883615,https://inaturalist-open-data.s3.amazonaws.com/photos/170208920/medium.jpeg,ankemsc,101883615,Tule Elk,Mammalia,566549,3,0,2021-11-21 16:31:35,2021-11-21,2021-11-22 00:31:35 UTC,Pacific Time (US & Canada),181,28270,,obscured,true,gps,gps,2966711,,2021-11-25 15:33:39 UTC,2021-11-28 04:36:42 UTC,research,CC-BY-NC,NA,2,false
Cervus canadensis nannodes,2021-11-21 17:48:00 -1000,,"California, US",38.1708617689,-122.9448473875,,Tule Elk,https://www.inaturalist.org/observations/101863753,https://inaturalist-open-data.s3.amazonaws.com/photos/170169399/medium.jpeg,brock,101863753,Tule Elk,Mammalia,566549,4,0,2021/11/21 5:48 PM HST,2021-11-21,2021-11-22 03:48:00 UTC,Hawaii,61,28300,,obscured,true,,,20465,,2021-11-25 04:06:12 UTC,2022-08-17 17:25:53 UTC,research,CC-BY-NC,,NA,false
Cervus canadensis nannodes,2021-11-24 15:06:48 -0800,Group of 8 young males ,"California, US",38.3405916738,-122.9995289932,,Tule Elk,https://www.inaturalist.org/observations/101859720,https://static.inaturalist.org/photos/170161054/medium.jpg,julietlee,101859720,Tule Elk,Mammalia,566549,1,0,Wed Nov 24 2021 15:06:48 GMT-0800 (PST),2021-11-24,2021-11-24 23:06:48 UTC,Pacific Time (US & Canada),805,28270,,obscured,true,,,2524981,,2021-11-25 02:21:29 UTC,2021-11-25 05:51:09 UTC,research,,,3,false
Cervus canadensis nannodes,2021-11-24 12:44:11 UTC,,"California, US",37.1743728735,-121.0531044129,,Tule Elk,https://www.inaturalist.org/observations/101856474,https://static.inaturalist.org/photos/170155482/medium.jpg,costabrava,101856474,Tule Elk,Mammalia,566549,1,0,Wed Nov 24 2021 12:44:11 GMT-0800 (PST),2021-11-24,2021-11-24 12:44:11 UTC,UTC,4,28447,,obscured,true,,,487517,,2021-11-25 01:20:50 UTC,2021-11-25 05:22:40 UTC,research,,,3,false
Cervus canadensis nannodes,2021-11-23 11:49:00 UTC,"Poor photo with cell phone through binoculars from the roadway. 5 males and 2 females spotted. 
Ñ","California, US",38.133631987,-123.0914523016,,Tule Elk,https://www.inaturalist.org/observations/101798417,https://static.inaturalist.org/photos/170051453/medium.jpg,rdpost,101798417,Tule Elk,Mammalia,566549,2,0,Tue Nov 23 2021 11:49:00 GMT-0800 (PST),2021-11-23,2021-11-23 11:49:00 UTC,UTC,281,28300,,obscured,true,,,843428,,2021-11-24 02:19:11 UTC,2024-02-04 02:33:44 UTC,research,,,3,false
Cervus canadensis nannodes,2021-11-16 10:24:00 -0800,,"California, US",38.1940563397,-122.8756208497,,Tule Elk,https://www.inaturalist.org/observations/101766965,https://inaturalist-open-data.s3.amazonaws.com/photos/169998920/medium.jpeg,jomance,101766965,Tule Elk,Mammalia,566549,3,0,2021/11/16 10:24 AM PST,2021-11-16,2021-11-16 18:24:00 UTC,Pacific Time (US & Canada),99,28300,,obscured,true,,,2844717,,2021-11-23 17:22:11 UTC,2022-08-18 22:12:13 UTC,research,CC-BY-NC,,NA,false
Cervus canadensis nannodes,2021-11-11 16:38:00 UTC,,"California, US",38.2751852429,-122.8455081776,,Tule Elk,https://www.inaturalist.org/observations/101746558,https://inaturalist-open-data.s3.amazonaws.com/photos/169956853/medium.jpg,arminadly,101746558,Tule Elk,Mammalia,566549,1,0,2021/11/11 4:38 PM UTC,2021-11-11,2021-11-11 16:38:00 UTC,UTC,154,28270,,obscured,true,,,2671499,Armin Adly,2021-11-23 05:50:46 UTC,2021-11-24 02:05:24 UTC,research,CC-BY-NC,,NA,false
Cervus canadensis nannodes,2021-10-29 11:32:00 -0700,P00[1023:1023] TT[839] E[172:0019]G[008:0x06] IR[F] LV[219:7],"California, US",37.3076741686,-121.2414720584,,Tule Elk,https://www.inaturalist.org/observations/101727139,https://inaturalist-open-data.s3.amazonaws.com/photos/169916360/medium.jpeg,sferry,101727139,Tule Elk,Mammalia,566549,1,0,2021/10/29 11:32 AM PDT,2021-10-29,2021-10-29 18:32:00 UTC,Pacific Time (US & Canada),122,28417,,obscured,true,,,424109,,2021-11-22 22:04:23 UTC,2021-11-23 00:56:12 UTC,research,CC-BY-NC,,NA,false
Cervus canadensis nannodes,2021-11-13 08:36:00 -0800,,"California, US",37.2307947239,-121.3404825094,,Tule Elk,https://www.inaturalist.org/observations/101726921,https://inaturalist-open-data.s3.amazonaws.com/photos/169915930/medium.jpeg,sferry,101726921,Tule Elk,Mammalia,566549,1,0,2021/11/13 8:36 AM PST,2021-11-13,2021-11-13 16:36:00 UTC,Pacific Time (US & Canada),31,28417,,obscured,true,,,424109,,2021-11-22 22:00:31 UTC,2021-11-23 00:56:05 UTC,research,CC-BY-NC,,NA,false
Cervus canadensis nannodes,2021-11-16 11:05:00 -0800,P00[1023:1023] TT[528] E[164:0027]G[008:0x06] IR[F] LV[213:-1],"California, US",37.367941149399996,-121.3230563065,,Tule Elk,https://www.inaturalist.org/observations/101726696,https://inaturalist-open-data.s3.amazonaws.com/photos/169915469/medium.jpeg,sferry,101726696,Tule Elk,Mammalia,566549,1,0,2021/11/16 11:05 AM PST,2021-11-16,2021-11-16 19:05:00 UTC,Pacific Time (US & Canada),31,28417,,obscured,true,,,424109,,2021-11-22 21:56:04 UTC,2021-11-23 02:30:25 UTC,research,CC-BY-NC,,NA,false
Cervus canadensis nannodes,2021-11-15 16:17:32 UTC,"North side of Vallecitos Rd/Hwy 84, ~3000 ft before 680 intersection. Surprised to see here in Sunol area while driving along!","California, US",37.4720672116,-121.8742146593,,Tule Elk,https://www.inaturalist.org/observations/101488276,https://static.inaturalist.org/photos/169499435/medium.jpg,rbg,101488276,Tule Elk,Mammalia,566549,1,0,Mon Nov 15 2021 16:17:32 GMT-0800 (PST),2021-11-15,2021-11-15 16:17:32 UTC,UTC,234,28388,,obscured,true,,,421282,,2021-11-19 21:19:16 UTC,2021-11-20 04:43:33 UTC,research,,,3,false
Cervus canadensis nannodes,2021-11-15 13:03:43 UTC,,"California, US",37.4846200118,-121.8549688978,,Tule Elk,https://www.inaturalist.org/observations/101484453,https://static.inaturalist.org/photos/169492156/medium.jpg,katieherrmann,101484453,Tule Elk,Mammalia,566549,1,0,Mon Nov 15 2021 13:03:43 GMT-0800 (PST),2021-11-15,2021-11-15 13:03:43 UTC,UTC,4,28388,,obscured,true,,,1880107,Katie Herrmann,2021-11-19 20:07:30 UTC,2021-11-20 04:44:42 UTC,research,,,3,false
Cervus canadensis nannodes,2021-11-17 12:47:47 -0800,,"California, US",38.0134931326,-122.8298534883,,Tule Elk,https://www.inaturalist.org/observations/101380402,https://inaturalist-open-data.s3.amazonaws.com/photos/169304781/medium.jpg,thehyphaemovement,101380402,Tule Elk,Mammalia,566549,3,0,Wed Nov 17 2021 12:47:47 GMT-0800 (PST),2021-11-17,2021-11-17 20:47:47 UTC,Pacific Time (US & Canada),8,28300,,obscured,true,,,1455261,Justin Paulin,2021-11-18 04:41:33 UTC,2022-08-17 17:25:52 UTC,research,CC-BY-NC,,3,false
Cervus canadensis nannodes,2021-11-11 14:49:32 UTC,,"Inyo County, US-CA, US",36.7485940553,-118.011550459,,Tule Elk,https://www.inaturalist.org/observations/101241272,https://inaturalist-open-data.s3.amazonaws.com/photos/169052703/medium.jpg,kjexploringnature,101241272,Tule Elk,Mammalia,566549,2,0,Thu Nov 11 2021 14:49:32 GMT-0800 (PST),2021-11-11,2021-11-11 14:49:32 UTC,UTC,NA,28505,,obscured,true,,,2704772,,2021-11-16 03:51:51 UTC,2022-02-20 03:59:51 UTC,research,CC-BY-NC,,3,false
Cervus canadensis nannodes,2021-11-14 12:11:41 UTC,,"California, US",38.1364230923,-122.8693831243,,Tule Elk,https://www.inaturalist.org/observations/101176290,https://inaturalist-open-data.s3.amazonaws.com/photos/168935073/medium.jpg,chilipossum,101176290,Tule Elk,Mammalia,566549,3,0,Sun Nov 14 2021 12:11:41 GMT-0800 (PST),2021-11-14,2021-11-14 12:11:41 UTC,UTC,40,28300,,obscured,true,,,861881,Cricket Raspet,2021-11-15 06:52:18 UTC,2023-02-07 01:58:23 UTC,research,CC-BY,,3,false
Cervus canadensis nannodes,2021-11-14 12:30:43 UTC,,"California, US",38.2074428047,-122.9078577997,,Tule Elk,https://www.inaturalist.org/observations/101171889,https://static.inaturalist.org/photos/168926236/medium.jpg,magicalredwood,101171889,Tule Elk,Mammalia,566549,2,0,Sun Nov 14 2021 12:30:43 GMT-0800 (PST),2021-11-14,2021-11-14 12:30:43 UTC,UTC,118,28270,,obscured,true,,,2329275,Yujia Zhang,2021-11-15 04:54:46 UTC,2021-11-16 05:27:15 UTC,research,,,3,false
Cervus canadensis nannodes,2021-11-13 11:26:00 -0800,,"California, US",37.22582249,-121.8847671464,,Tule Elk,https://www.inaturalist.org/observations/101124201,https://inaturalist-open-data.s3.amazonaws.com/photos/168839038/medium.jpg,merav,101124201,Tule Elk,Mammalia,566549,1,0,2021/11/13 11:26 AM PST,2021-11-13,2021-11-13 19:26:00 UTC,Pacific Time (US & Canada),140,28417,,obscured,true,,,34038,Merav Vonshak,2021-11-14 19:12:50 UTC,2021-12-04 17:35:57 UTC,research,CC-BY-NC,,NA,false
Cervus canadensis nannodes,2021-11-13 10:04:00 -0800,,"California, US",37.2273946923,-121.9174177921,,Tule Elk,https://www.inaturalist.org/observations/101121357,https://inaturalist-open-data.s3.amazonaws.com/photos/168824303/medium.jpg,merav,101121357,Tule Elk,Mammalia,566549,1,0,2021/11/13 10:04 AM PST,2021-11-13,2021-11-13 18:04:00 UTC,Pacific Time (US & Canada),164,28417,,obscured,true,,,34038,Merav Vonshak,2021-11-14 18:36:03 UTC,2021-11-14 21:27:06 UTC,research,CC-BY-NC,,NA,false
Cervus canadensis nannodes,2021-11-13 12:26:00 -0800,,"California, US",37.2393047697,-121.916302433,,Tule Elk,https://www.inaturalist.org/observations/101067633,https://inaturalist-open-data.s3.amazonaws.com/photos/168746055/medium.jpeg,chyroptera,101067633,Tule Elk,Mammalia,566549,1,0,2021/11/13 12:26 PM PST,2021-11-13,2021-11-13 20:26:00 UTC,Pacific Time (US & Canada),300,28417,,obscured,true,,,45434,Andrea Wuenschel,2021-11-14 04:15:41 UTC,2021-11-14 05:00:48 UTC,research,CC-BY-NC,,NA,false
Cervus canadensis nannodes,2021-11-11 13:12:19 -0800,,"California, US",38.3590858572,-122.8804151364,,Tule Elk,https://www.inaturalist.org/observations/100892279,https://inaturalist-open-data.s3.amazonaws.com/photos/168440629/medium.jpeg,henryinman,100892279,Tule Elk,Mammalia,566549,1,0,2021-11-11 13:12:19,2021-11-11,2021-11-11 21:12:19 UTC,Pacific Time (US & Canada),1557,28270,,obscured,true,gps,gps,1444560,Henry Inman,2021-11-12 00:46:32 UTC,2023-08-25 22:22:46 UTC,research,CC-BY-NC,,2,false
Cervus canadensis nannodes,2021-11-09 14:53:00 -0800,Point reyes tule elk reserve. Multiple elk,"California, US",38.302055016,-122.9468406224,,Tule Elk,https://www.inaturalist.org/observations/100806885,https://inaturalist-open-data.s3.amazonaws.com/photos/168285995/medium.jpg,bombusvos,100806885,Tule Elk,Mammalia,566549,1,0,2021/11/09 2:53 PM PST,2021-11-09,2021-11-09 22:53:00 UTC,Pacific Time (US & Canada),2332,28270,,obscured,true,,,1050698,,2021-11-10 23:32:51 UTC,2021-11-10 23:52:38 UTC,research,CC-BY-NC,,NA,false
Cervus canadensis nannodes,2021-11-06 00:23:00 UTC,,"California, US",38.0652392515,-122.8624786154,,Tule Elk,https://www.inaturalist.org/observations/100557794,https://static.inaturalist.org/photos/167850363/medium.jpeg,max_benningfield,100557794,Tule Elk,Mammalia,566549,2,0,2021/11/06 12:23 AM UTC,2021-11-06,2021-11-06 00:23:00 UTC,UTC,31,28300,,obscured,true,,,2169976,Max Benningfield,2021-11-08 02:00:57 UTC,2022-08-17 17:26:14 UTC,research,,,NA,false
Cervus canadensis nannodes,2021-11-06 10:09:12 -0700,,"California, US",38.0951198842,-122.8263491711,,Tule Elk,https://www.inaturalist.org/observations/100415261,https://inaturalist-open-data.s3.amazonaws.com/photos/167723010/medium.jpg,stepintothewild,100415261,Tule Elk,Mammalia,566549,3,0,Sat Nov 06 2021 10:09:12 GMT-0700 (PDT),2021-11-06,2021-11-06 17:09:12 UTC,Pacific Time (US & Canada),6,28300,,obscured,true,,,2423630,,2021-11-06 18:00:58 UTC,2022-08-17 20:31:41 UTC,research,CC-BY-NC,,3,false
Cervus canadensis nannodes,2021-11-06 10:02:41 -0700,,"California, US",38.1359039735,-122.9068234065,,Tule Elk,https://www.inaturalist.org/observations/100410793,https://inaturalist-open-data.s3.amazonaws.com/photos/167592050/medium.jpg,stepintothewild,100410793,Tule Elk,Mammalia,566549,1,0,Sat Nov 06 2021 10:02:41 GMT-0700 (PDT),2021-11-06,2021-11-06 17:02:41 UTC,Pacific Time (US & Canada),4,28300,,obscured,true,,,2423630,,2021-11-06 17:09:29 UTC,2021-11-07 04:53:32 UTC,research,CC-BY-NC,,3,false
Cervus canadensis nannodes,2021-11-03 08:20:10 -0700,,"Inyo County, US-CA, US",37.1585158438,-118.2283750718,,Tule Elk,https://www.inaturalist.org/observations/100153462,https://static.inaturalist.org/photos/167117291/medium.jpeg,asleepias,100153462,Tule Elk,Mammalia,566549,1,0,Wed Nov 03 2021 08:20:10 GMT -0700 (PDT),2021-11-03,2021-11-03 15:20:10 UTC,Pacific Time (US & Canada),4,28447,,obscured,true,,,795826,pema zonglo,2021-11-03 15:20:26 UTC,2022-01-15 22:03:22 UTC,research,,,333,false
Cervus canadensis nannodes,2021-11-02 09:09:38 -0700,,"California, US",37.5371854014,-121.9656283612,,Tule Elk,https://www.inaturalist.org/observations/100085465,https://static.inaturalist.org/photos/166994882/medium.jpg,aa23,100085465,Tule Elk,Mammalia,566549,2,0,Tue Nov 02 2021 09:09:38 GMT-0700 (PDT),2021-11-02,2021-11-02 16:09:38 UTC,Pacific Time (US & Canada),4,28388,,obscured,true,,,3400965,a a,2021-11-02 18:57:30 UTC,2024-01-19 16:24:04 UTC,research,,,3,false
Cervus canadensis nannodes,2021-11-01 18:58:22 -0700,,"California, US",35.6637196167,-120.6734061629,,Tule Elk,https://www.inaturalist.org/observations/100032812,https://static.inaturalist.org/photos/166895689/medium.jpg,pandbmom,100032812,Tule Elk,Mammalia,566549,1,0,Mon Nov 01 2021 18:58:22 GMT-0700 (PDT),2021-11-01,2021-11-02 01:58:22 UTC,Pacific Time (US & Canada),166,28649,obscured,obscured,true,,,1100206,,2021-11-02 02:00:17 UTC,2021-11-02 20:46:21 UTC,research,,,3,false
Cervus canadensis nannodes,2021-09-24 17:19:00 -0700,,"Merced County, US-CA, US",37.0525870482,-120.8041313147,,Tule Elk,https://www.inaturalist.org/observations/99833440,https://inaturalist-open-data.s3.amazonaws.com/photos/166509209/medium.jpg,dr_wei,99833440,Tule Elk,Mammalia,566549,5,0,2021/09/24 5:19 PM PDT,2021-09-24,2021-09-25 00:19:00 UTC,Pacific Time (US & Canada),66,28447,,obscured,true,,,28348,P Wei,2021-10-30 23:59:57 UTC,2021-11-20 16:38:09 UTC,research,CC-BY-NC,,NA,false
Cervus canadensis nannodes,2021-04-22 15:22:00 -0700,,"Sonoma County, US-CA, US",38.3503432798,-123.0811053437,,Tule Elk,https://www.inaturalist.org/observations/99817593,https://static.inaturalist.org/photos/166474381/medium.jpeg,wjstahnke,99817593,Tule Elk,Mammalia,566549,2,0,2021/04/22 3:22 PM PDT,2021-04-22,2021-04-22 22:22:00 UTC,Pacific Time (US & Canada),5620,28270,,obscured,true,,,752395,Will Stahnke,2021-10-30 20:26:04 UTC,2024-02-04 02:34:20 UTC,research,,,NA,false
Cervus canadensis nannodes,2021-10-28 13:00:36 -0700,,"California, US",38.20252932,-122.8225943517,,Tule Elk,https://www.inaturalist.org/observations/99669372,https://inaturalist-open-data.s3.amazonaws.com/photos/166200548/medium.jpg,kcmaynard,99669372,Tule Elk,Mammalia,566549,1,0,Thu Oct 28 2021 13:00:36 GMT-0700 (PDT),2021-10-28,2021-10-28 20:00:36 UTC,Pacific Time (US & Canada),396,28270,,obscured,true,,,2569306,,2021-10-29 00:27:38 UTC,2021-10-29 01:36:19 UTC,research,CC-BY-NC,,3,false
Cervus canadensis nannodes,2021-10-26 08:00:00 -0700,"Heard of 63, at least one male bugling. Obscured due to no public access","Santa Clara County, US-CA, US",37.1387977603,-121.6589844872,,Tule Elk,https://www.inaturalist.org/observations/99644091,https://static.inaturalist.org/photos/166151305/medium.jpg,blackwarbler,99644091,Tule Elk,Mammalia,566549,1,0,Tue Oct 26 2021 08:00:00 GMT-0700 (PDT),2021-10-26,2021-10-26 15:00:00 UTC,Pacific Time (US & Canada),212,28447,obscured,obscured,true,,,446574,Dani Christensen,2021-10-28 18:15:15 UTC,2021-10-29 00:08:40 UTC,research,,,3,false
Cervus canadensis nannodes,2021-10-23 18:04:31 -0700,,"California, US",37.5507246826,-121.8983179287,,Tule Elk,https://www.inaturalist.org/observations/99431306,https://inaturalist-open-data.s3.amazonaws.com/photos/165747989/medium.jpg,ulysses20,99431306,Tule Elk,Mammalia,566549,1,0,Sat Oct 23 2021 18:04:31 GMT-0700 (PDT),2021-10-23,2021-10-24 01:04:31 UTC,Pacific Time (US & Canada),3,28388,,obscured,true,,,70032,Ulysses M,2021-10-26 06:47:03 UTC,2021-11-27 21:15:44 UTC,research,CC-BY-NC,,3,false
Cervus canadensis nannodes,2021-10-23 08:46:06 -0700,One male tule elk amongst all the cattle in Pt Reyes National Seashore.,"California, US",38.0743721106,-122.8692883953,,Tule Elk,https://www.inaturalist.org/observations/99261560,https://inaturalist-open-data.s3.amazonaws.com/photos/165433302/medium.jpg,zurbannature,99261560,Tule Elk,Mammalia,566549,3,0,Sat Oct 23 2021 08:46:06 GMT-0700 (PDT),2021-10-23,2021-10-23 15:46:06 UTC,Pacific Time (US & Canada),8,28300,,obscured,true,,,4345902,,2021-10-24 20:37:17 UTC,2022-08-17 17:26:19 UTC,research,CC-BY-NC,,3,false
Cervus canadensis nannodes,2021-10-22 08:35:31 -0700,Annual tule elk count at Wind Wolves,"Kern County, US-CA, US",35.0029194513,-119.0638072008,,Tule Elk,https://www.inaturalist.org/observations/99082820,https://inaturalist-open-data.s3.amazonaws.com/photos/165102255/medium.jpg,djparisi,99082820,Tule Elk,Mammalia,566549,4,0,Fri Oct 22 2021 08:35:31 GMT-0700 (PDT),2021-10-22,2021-10-22 15:35:31 UTC,Pacific Time (US & Canada),4,28734,,obscured,true,,,134633,Debbie A Parisi,2021-10-23 13:32:24 UTC,2023-09-06 14:27:47 UTC,research,CC-BY-NC,,3,false
Cervus canadensis nannodes,2021-10-22 11:51:02 -0700,,"California, US",38.3825852815,-122.8115108854,,Tule Elk,https://www.inaturalist.org/observations/99045898,https://inaturalist-open-data.s3.amazonaws.com/photos/165032228/medium.jpg,greatlakesanne,99045898,Tule Elk,Mammalia,566549,3,1,Fri Oct 22 2021 11:51:02 GMT-0700 (PDT),2021-10-22,2021-10-22 18:51:02 UTC,Pacific Time (US & Canada),10,28270,,obscured,true,,,2672444,Anne Moser,2021-10-23 03:10:01 UTC,2024-11-06 11:21:37 UTC,research,CC-BY-NC,,3,false
Cervus canadensis nannodes,2021-10-21 16:56:08 -0700,,"California, US",34.8942128317,-119.1623760187,,Tule Elk,https://www.inaturalist.org/observations/98941272,https://inaturalist-open-data.s3.amazonaws.com/photos/164842582/medium.jpg,djparisi,98941272,Tule Elk,Mammalia,566549,1,0,Thu Oct 21 2021 16:56:08 GMT-0700 (PDT),2021-10-21,2021-10-21 23:56:08 UTC,Pacific Time (US & Canada),44,28762,,obscured,true,,,134633,Debbie A Parisi,2021-10-22 02:36:29 UTC,2021-10-24 00:17:32 UTC,research,CC-BY-NC,,3,false
Cervus canadensis nannodes,2017-04-25 17:42:09 -0700,,"California, US",38.3266925307,-122.9279466092,,Tule Elk,https://www.inaturalist.org/observations/98918730,https://static.inaturalist.org/photos/164798577/medium.jpg,rockpaperstar11,98918730,Tule Elk,Mammalia,566549,2,0,Tue Apr 25 2017 17:42:09 GMT-0700 (PDT),2017-04-25,2017-04-26 00:42:09 UTC,Pacific Time (US & Canada),137,28270,,obscured,true,,,5060998,L. Frongia,2021-10-21 21:33:20 UTC,2021-10-22 06:08:40 UTC,research,,,3,false
Cervus canadensis nannodes,2021-10-15 12:56:34 -0700,,"California, US",38.0465876059,-122.8542900797,,Tule Elk,https://www.inaturalist.org/observations/98674550,https://inaturalist-open-data.s3.amazonaws.com/photos/164342192/medium.jpeg,kerrywininger,98674550,Tule Elk,Mammalia,566549,4,0,2021-10-15 12:56:34,2021-10-15,2021-10-15 19:56:34 UTC,Pacific Time (US & Canada),NA,28300,,obscured,true,,,30968,Kerry Wininger,2021-10-19 04:02:18 UTC,2022-08-17 17:26:19 UTC,research,CC-BY-NC,,2,false
Cervus canadensis nannodes,2021-10-16 16:14:00 UTC,,"California, US",38.3202222871,-122.9138309487,,Tule Elk,https://www.inaturalist.org/observations/98622757,https://inaturalist-open-data.s3.amazonaws.com/photos/164238531/medium.jpg,arminadly,98622757,Tule Elk,Mammalia,566549,1,0,2021/10/16 4:14 PM UTC,2021-10-16,2021-10-16 16:14:00 UTC,UTC,37,28270,,obscured,true,,,2671499,Armin Adly,2021-10-18 17:33:45 UTC,2024-07-27 21:14:38 UTC,research,CC-BY-NC,,NA,false
Cervus canadensis nannodes,2021-10-16 15:33:00 UTC,,"California, US",38.3042088115,-122.9411060387,,Tule Elk,https://www.inaturalist.org/observations/98622756,https://inaturalist-open-data.s3.amazonaws.com/photos/164238565/medium.jpg,arminadly,98622756,Tule Elk,Mammalia,566549,1,0,2021/10/16 3:33 PM UTC,2021-10-16,2021-10-16 15:33:00 UTC,UTC,36,28270,,obscured,true,,,2671499,Armin Adly,2021-10-18 17:33:45 UTC,2021-11-08 19:15:00 UTC,research,CC-BY-NC,,NA,false
Cervus canadensis nannodes,2021-10-16 16:28:00 UTC,,"California, US",38.3816571394,-122.8896090839,,Tule Elk,https://www.inaturalist.org/observations/98622755,https://inaturalist-open-data.s3.amazonaws.com/photos/164237537/medium.jpg,arminadly,98622755,Tule Elk,Mammalia,566549,1,0,2021/10/16 4:28 PM UTC,2021-10-16,2021-10-16 16:28:00 UTC,UTC,117,28270,,obscured,true,,,2671499,Armin Adly,2021-10-18 17:33:45 UTC,2021-10-18 18:02:32 UTC,research,CC-BY-NC,,NA,false
Cervus canadensis nannodes,2021-10-16 17:12:00 -0700,,"California, US",38.001584863,-122.8783041084,,Tule Elk,https://www.inaturalist.org/observations/98546446,https://inaturalist-open-data.s3.amazonaws.com/photos/164095656/medium.jpeg,lorri-gong,98546446,Tule Elk,Mammalia,566549,3,0,2021/10/16 5:12 PM PDT,2021-10-16,2021-10-17 00:12:00 UTC,Pacific Time (US & Canada),NA,28300,,obscured,true,,,20270,Lorri Gong,2021-10-17 22:17:05 UTC,2022-08-17 17:25:15 UTC,research,CC-BY-NC-ND,,NA,false
Cervus canadensis nannodes,2021-10-15 16:12:00 -0700,,"California, US",38.1201891874,-122.9218452037,,Tule Elk,https://www.inaturalist.org/observations/98358279,https://inaturalist-open-data.s3.amazonaws.com/photos/163742062/medium.jpeg,graysquirrel,98358279,Tule Elk,Mammalia,566549,4,0,2021/10/15 4:12 PM PDT,2021-10-15,2021-10-15 23:12:00 UTC,Pacific Time (US & Canada),NA,28300,,obscured,true,,,17695,Krissa Klein,2021-10-16 08:53:42 UTC,2024-05-12 05:26:01 UTC,research,CC-BY-NC,,NA,false
Cervus canadensis nannodes,2019-09-21 15:44:00 -0700,,"California, US",38.1131488382,-122.8746444528,,Tule Elk,https://www.inaturalist.org/observations/98287014,https://static.inaturalist.org/photos/163645203/medium.jpeg,adambuchbinder,98287014,Tule Elk,Mammalia,566549,1,0,2019-09-21 15:44:00,2019-09-21,2019-09-21 22:44:00 UTC,Pacific Time (US & Canada),NA,28300,,obscured,true,gps,gps,2847281,Adam Buchbinder,2021-10-15 16:24:10 UTC,2022-08-17 16:54:52 UTC,research,,,2,false
Cervus canadensis nannodes,2021-10-02 11:16:00 -0700,,"Merced County, US-CA, US",37.2336656141,-120.9456912043,,Tule Elk,https://www.inaturalist.org/observations/97918971,https://inaturalist-open-data.s3.amazonaws.com/photos/162928244/medium.jpg,rach426,97918971,Tule Elk,Mammalia,566549,1,0,Sat Oct 02 2021 11:16:00 GMT-0700 (PDT),2021-10-02,2021-10-02 18:16:00 UTC,Pacific Time (US & Canada),4816,28417,,obscured,true,,,4901427,,2021-10-11 18:17:48 UTC,2021-10-13 17:36:21 UTC,research,CC-BY-NC,,3,false
Cervus canadensis nannodes,2021-10-03 15:09:29 -0700,,"Inyo County, US-CA, US",37.0155792335,-118.3613844573,,Tule Elk,https://www.inaturalist.org/observations/97819774,https://inaturalist-open-data.s3.amazonaws.com/photos/162746934/medium.jpg,wildpat619,97819774,Tule Elk,Mammalia,566549,2,0,Sun Oct 03 2021 15:09:29 GMT-0700 (PDT),2021-10-03,2021-10-03 22:09:29 UTC,Pacific Time (US & Canada),4,28447,,obscured,true,,,2713790,Patrick Cox,2021-10-10 20:49:54 UTC,2023-02-18 18:40:43 UTC,research,CC-BY,,3,false
Cervus canadensis nannodes,2021-10-03 13:50:00 -0700,,"Inyo County, US-CA, US",37.0447707778,-118.3449636049,,Tule Elk,https://www.inaturalist.org/observations/97204513,https://inaturalist-open-data.s3.amazonaws.com/photos/161612817/medium.jpg,cogartist,97204513,Tule Elk,Mammalia,566549,2,0,2021/10/03 1:50 PM PDT,2021-10-03,2021-10-03 20:50:00 UTC,Pacific Time (US & Canada),255,28447,,obscured,true,,,1301503,Ryan Dunn,2021-10-05 01:25:22 UTC,2023-03-05 03:48:55 UTC,research,CC-BY-NC,,NA,false
Cervus canadensis nannodes,2021-09-26 15:41:43 -0700,,"California, US",38.3807095911,-122.9391840866,,Tule Elk,https://www.inaturalist.org/observations/97145372,https://static.inaturalist.org/photos/161501652/medium.jpg,shoshanaob,97145372,Tule Elk,Mammalia,566549,1,0,Sun Sep 26 2021 15:41:43 GMT-0700 (PDT),2021-09-26,2021-09-26 22:41:43 UTC,Pacific Time (US & Canada),4,28270,,obscured,true,,,3387501,ShoshanaOb,2021-10-04 14:39:12 UTC,2021-10-05 18:56:34 UTC,research,,,3,false
